Fecha,Usd_blue,Usd_oficial,Var_Por,econ,bcra,misc,pres,fina,trea
2001-04-06,0.9987,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-09,1.0,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-10,0.9987,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-11,0.9985,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-12,0.9985,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-13,0.9985,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-16,0.999,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-17,0.9995,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-18,0.9995,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-19,1.0,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-20,1.0002,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-23,1.003,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-24,1.0018,0.0,0.0,Domingo Cavallo,Sin Dato,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-25,1.002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-26,1.0005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-27,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-04-30,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-01,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-02,0.9996,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-03,0.9998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-04,0.9997,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-07,0.998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-08,0.998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-09,0.9975,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-10,0.998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-11,0.998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-14,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-15,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-16,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-17,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-18,0.9996,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-21,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-22,0.9985,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-23,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-24,0.9992,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-25,0.9992,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-28,1.0001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-29,0.9998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-30,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-05-31,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-01,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-04,0.9988,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-05,0.9994,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-06,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-07,0.9997,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-08,0.9997,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-11,0.9985,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-12,0.9974,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-13,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-14,0.9994,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-15,0.9992,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-18,0.9992,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-19,1.0004,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-20,1.0006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-21,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-22,1.0011,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-25,1.0012,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-26,1.0007,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-27,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-28,1.0003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-06-29,1.0011,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-02,1.0006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-03,1.0002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-04,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-05,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-06,1.006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-09,1.006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-10,1.005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-11,1.016,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-12,1.035,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-13,1.02,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-16,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-17,0.9992,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-18,1.008,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-19,1.0001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-20,1.0035,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-23,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-24,1.0032,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-25,1.0035,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-26,1.004,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-27,1.009,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-30,1.004,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-07-31,1.005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-01,1.004,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-02,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-03,1.0025,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-06,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-07,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-08,1.0003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-09,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-10,1.0005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-13,1.0003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-14,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-15,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-16,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-17,1.005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-20,1.005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-21,1.004,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-22,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-23,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-24,0.9985,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-27,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-28,0.9983,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-29,0.9985,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-30,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-08-31,0.9975,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-03,0.9975,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-04,0.997,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-05,0.9973,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-06,0.9965,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-07,0.998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-10,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-12,1.002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-13,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-14,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-17,0.998,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-18,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-19,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-20,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-21,1.0005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-24,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-25,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-26,1.0003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-27,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-09-28,0.999,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-01,0.9985,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-02,0.9995,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-03,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-04,1.006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-05,1.006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-08,1.006,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-09,1.004,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-10,1.0035,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-11,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-12,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-15,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-16,1.0005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-17,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-18,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-19,1.001,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-22,1.0005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-23,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-24,1.002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-25,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-26,1.0045,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-29,1.0045,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-30,1.005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-10-31,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-01,1.005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-02,1.009,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-05,1.002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-06,1.002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-07,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-08,0.9977,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-09,1.0005,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-12,1.0,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-13,1.0003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-14,1.0013,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-15,1.002,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-16,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-19,1.0007,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-20,1.0025,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-21,1.0025,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-22,1.0035,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-23,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-26,1.003,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-27,1.0025,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-28,1.0015,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-29,1.0025,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-11-30,1.04,0.0,0.0,Domingo Cavallo,Roque Maccarone,Sin Dato,Sin Dato,Sin Dato,Sin Dato
2001-12-03,1.01,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-04,1.009,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-05,1.01,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-07,1.2,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-10,1.06,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-11,1.07,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-12,1.04,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-13,1.05,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-14,1.06,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-17,1.06,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-18,1.05,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2001-12-19,1.05,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-11,1.7,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-14,1.68,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-15,1.95,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-16,1.87,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-17,1.97,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-18,1.95,0.0,0.0,Domingo Cavallo,Roque Maccarone,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-21,1.8,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-22,1.85,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-23,1.77,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-24,1.78,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-25,1.78,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-28,1.83,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-29,1.8,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-30,1.95,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-01-31,1.95,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-01,2.05,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-04,2.05,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-05,2.05,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-06,2.05,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-07,2.05,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-08,2.05,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-11,2.03,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-12,1.98,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-13,1.98,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-14,1.99,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-15,2.07,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-18,2.08,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-19,2.12,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-20,2.2,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
2002-02-21,2.06,0.0,0.0,Domingo Cavallo,Mario Blejer,Corralito,Sin Dato,Sin Dato,Sin Dato
